datetime,wind_speed,solar_radiation,tempreture,month_year
2021-07-08 14:00:00,2.7,278,19.9,2021-07
2021-07-08 15:00:00,2.9,208,19.5,2021-07
2021-07-08 16:00:00,3.0,175,19.0,2021-07
2021-07-08 17:00:00,3.0,127,18.5,2021-07
2021-07-08 18:00:00,2.8,70,17.9,2021-07
2021-07-08 19:00:00,2.5,23,17.3,2021-07
2021-07-08 20:00:00,2.3,1,16.6,2021-07
2021-07-08 21:00:00,2.2,0,16.1,2021-07
2021-07-08 22:00:00,2.2,0,15.9,2021-07
2021-07-08 23:00:00,2.4,0,15.6,2021-07
2021-07-09 00:00:00,2.5,0,15.4,2021-07
2021-07-09 01:00:00,2.5,0,15.2,2021-07
2021-07-09 02:00:00,2.6,0,15.2,2021-07
2021-07-09 03:00:00,2.7,0,15.1,2021-07
2021-07-09 04:00:00,2.8,12,15.1,2021-07
2021-07-09 05:00:00,3.0,53,15.3,2021-07
2021-07-09 06:00:00,3.2,97,15.6,2021-07
2021-07-09 07:00:00,3.5,151,16.1,2021-07
2021-07-09 08:00:00,3.7,207,16.5,2021-07
2021-07-09 09:00:00,4.0,317,17.0,2021-07
2021-07-09 10:00:00,4.2,333,17.5,2021-07
2021-07-09 11:00:00,4.2,369,17.8,2021-07
2021-07-09 12:00:00,4.2,356,18.0,2021-07
2021-07-09 13:00:00,4.2,362,18.1,2021-07
2021-07-09 14:00:00,4.1,320,18.1,2021-07
2021-07-09 15:00:00,4.0,253,18.0,2021-07
2021-07-09 16:00:00,3.8,191,17.8,2021-07
2021-07-09 17:00:00,3.6,142,17.5,2021-07
2021-07-09 18:00:00,3.3,74,17.0,2021-07
2021-07-09 19:00:00,3.0,17,16.2,2021-07
2021-07-09 20:00:00,2.8,0,15.3,2021-07
2021-07-09 21:00:00,2.7,0,14.8,2021-07
2021-07-09 22:00:00,2.7,0,14.3,2021-07
2021-07-09 23:00:00,2.7,0,13.9,2021-07
2021-07-10 00:00:00,2.7,0,13.6,2021-07
2021-07-10 01:00:00,2.7,0,13.3,2021-07
2021-07-10 02:00:00,2.6,0,13.0,2021-07
2021-07-10 03:00:00,2.6,0,12.8,2021-07
2021-07-10 04:00:00,2.6,19,12.7,2021-07
2021-07-10 05:00:00,2.6,83,13.4,2021-07
2021-07-10 06:00:00,2.7,198,14.7,2021-07
2021-07-10 07:00:00,2.8,326,16.1,2021-07
2021-07-10 08:00:00,3.0,450,17.5,2021-07
2021-07-10 09:00:00,3.2,574,18.8,2021-07
2021-07-10 10:00:00,3.3,656,19.9,2021-07
2021-07-10 11:00:00,3.3,676,20.7,2021-07
2021-07-10 12:00:00,3.3,710,21.4,2021-07
2021-07-10 13:00:00,3.2,672,21.9,2021-07
2021-07-10 14:00:00,3.1,555,22.3,2021-07
2021-07-10 15:00:00,2.8,485,22.5,2021-07
2021-07-10 16:00:00,2.6,356,22.5,2021-07
2021-07-10 17:00:00,2.5,216,22.1,2021-07
2021-07-10 18:00:00,2.3,116,21.1,2021-07
2021-07-10 19:00:00,2.1,31,19.2,2021-07
2021-07-10 20:00:00,2.1,1,17.4,2021-07
2021-07-10 21:00:00,2.2,0,16.3,2021-07
2021-07-10 22:00:00,2.3,0,15.6,2021-07
2021-07-10 23:00:00,2.2,0,15.2,2021-07
2021-07-11 00:00:00,2.2,0,15.0,2021-07
2021-07-11 01:00:00,2.2,0,14.7,2021-07
2021-07-11 02:00:00,2.2,0,14.5,2021-07
2021-07-11 03:00:00,2.2,1,14.3,2021-07
2021-07-11 04:00:00,2.3,26,14.3,2021-07
2021-07-11 05:00:00,2.2,87,15.0,2021-07
2021-07-11 06:00:00,2.2,193,16.1,2021-07
2021-07-11 07:00:00,2.4,309,17.2,2021-07
2021-07-11 08:00:00,2.7,424,18.2,2021-07
2021-07-11 09:00:00,2.8,508,19.1,2021-07
2021-07-11 10:00:00,2.9,557,19.7,2021-07
2021-07-11 11:00:00,2.9,580,20.2,2021-07
2021-07-11 12:00:00,3.0,557,20.6,2021-07
2021-07-11 13:00:00,3.0,489,20.8,2021-07
2021-07-11 14:00:00,3.1,438,21.0,2021-07
2021-07-11 15:00:00,3.0,391,21.0,2021-07
2021-07-11 16:00:00,3.0,286,21.0,2021-07
2021-07-11 17:00:00,2.8,184,20.6,2021-07
2021-07-11 18:00:00,2.4,94,20.0,2021-07
2021-07-11 19:00:00,2.2,28,18.6,2021-07
2021-07-11 20:00:00,2.0,0,17.2,2021-07
2021-07-11 21:00:00,2.0,0,16.3,2021-07
2021-07-11 22:00:00,1.9,0,15.7,2021-07
2021-07-11 23:00:00,1.9,0,15.3,2021-07
2021-07-12 00:00:00,1.9,0,14.9,2021-07
2021-07-12 01:00:00,1.9,0,14.5,2021-07
2021-07-12 02:00:00,1.9,0,14.2,2021-07
2021-07-12 03:00:00,1.8,0,13.9,2021-07
2021-07-12 04:00:00,1.8,26,13.8,2021-07
2021-07-12 05:00:00,1.9,109,14.9,2021-07
2021-07-12 06:00:00,2.0,226,16.3,2021-07
2021-07-12 07:00:00,2.3,380,17.9,2021-07
2021-07-12 08:00:00,2.5,515,19.5,2021-07
2021-07-12 09:00:00,2.9,586,20.9,2021-07
2021-07-12 10:00:00,3.2,648,21.9,2021-07
2021-07-12 11:00:00,3.4,675,22.8,2021-07
2021-07-12 12:00:00,3.4,668,23.4,2021-07
2021-07-12 13:00:00,3.4,631,23.9,2021-07
2021-07-12 14:00:00,3.3,554,24.1,2021-07
2021-07-12 15:00:00,3.2,458,24.1,2021-07
2021-07-12 16:00:00,3.1,347,24.0,2021-07
2021-07-12 17:00:00,3.0,215,23.6,2021-07
2021-07-12 18:00:00,2.7,101,22.6,2021-07
2021-07-12 19:00:00,2.4,24,21.1,2021-07
2021-07-12 20:00:00,2.3,0,19.6,2021-07
2021-07-12 21:00:00,2.2,0,18.8,2021-07
2021-07-12 22:00:00,2.2,0,18.2,2021-07
2021-07-12 23:00:00,2.1,0,17.7,2021-07
2021-07-13 00:00:00,2.1,0,17.3,2021-07
2021-07-13 01:00:00,2.1,0,17.0,2021-07
2021-07-13 02:00:00,2.1,0,16.6,2021-07
2021-07-13 03:00:00,2.0,1,16.4,2021-07
2021-07-13 04:00:00,2.0,25,16.4,2021-07
2021-07-13 05:00:00,2.1,94,17.2,2021-07
2021-07-13 06:00:00,2.2,193,18.1,2021-07
2021-07-13 07:00:00,2.5,300,19.1,2021-07
2021-07-13 08:00:00,2.8,396,20.0,2021-07
2021-07-13 09:00:00,3.2,474,20.7,2021-07
2021-07-13 10:00:00,3.5,549,21.2,2021-07
2021-07-13 11:00:00,3.7,519,21.5,2021-07
2021-07-13 12:00:00,3.7,475,21.7,2021-07
2021-07-13 13:00:00,3.8,421,21.7,2021-07
2021-07-13 14:00:00,3.8,351,21.5,2021-07
2021-07-13 15:00:00,3.8,269,21.2,2021-07
2021-07-13 16:00:00,3.7,214,20.8,2021-07
2021-07-13 17:00:00,3.4,119,20.3,2021-07
2021-07-13 18:00:00,3.2,54,19.6,2021-07
2021-07-13 19:00:00,3.0,14,18.8,2021-07
2021-07-13 20:00:00,3.0,0,18.1,2021-07
2021-07-13 21:00:00,2.8,0,17.4,2021-07
2021-07-13 22:00:00,2.7,0,17.0,2021-07
2021-07-13 23:00:00,2.7,0,16.7,2021-07
2021-07-14 00:00:00,2.6,0,16.4,2021-07
2021-07-14 01:00:00,2.5,0,16.1,2021-07
2021-07-14 02:00:00,2.4,0,16.0,2021-07
2021-07-14 03:00:00,2.4,0,15.9,2021-07
2021-07-14 04:00:00,2.5,16,15.9,2021-07
2021-07-14 05:00:00,2.6,57,16.1,2021-07
2021-07-14 06:00:00,2.8,120,16.5,2021-07
2021-07-14 07:00:00,3.0,146,16.9,2021-07
2021-07-14 08:00:00,3.1,219,17.3,2021-07
2021-07-14 09:00:00,3.2,285,17.7,2021-07
2021-07-14 10:00:00,3.4,329,18.2,2021-07
2021-07-14 11:00:00,3.6,368,18.6,2021-07
2021-07-14 12:00:00,4.0,451,19.1,2021-07
2021-07-14 13:00:00,4.2,402,19.4,2021-07
2021-07-14 14:00:00,4.3,350,19.6,2021-07
2021-07-14 15:00:00,4.2,336,19.7,2021-07
2021-07-14 16:00:00,4.1,285,19.5,2021-07
2021-07-14 17:00:00,3.9,191,19.2,2021-07
2021-07-14 18:00:00,3.6,109,18.7,2021-07
2021-07-14 19:00:00,3.2,24,17.7,2021-07
2021-07-14 20:00:00,2.8,0,16.7,2021-07
2021-07-14 21:00:00,2.6,0,16.1,2021-07
2021-07-14 22:00:00,2.5,0,15.7,2021-07
2021-07-14 23:00:00,2.4,0,15.4,2021-07
2021-07-15 00:00:00,2.3,0,15.2,2021-07
2021-07-15 01:00:00,2.2,0,15.0,2021-07
2021-07-15 02:00:00,2.2,0,14.8,2021-07
2021-07-15 03:00:00,2.1,0,14.7,2021-07
2021-07-15 04:00:00,2.1,15,14.7,2021-07
2021-07-15 05:00:00,2.1,64,15.2,2021-07
2021-07-15 06:00:00,2.2,155,16.1,2021-07
2021-07-15 07:00:00,2.3,250,17.0,2021-07
2021-07-15 08:00:00,2.4,332,18.0,2021-07
2021-07-15 09:00:00,2.5,436,18.9,2021-07
2021-07-15 10:00:00,2.6,481,19.7,2021-07
2021-07-15 11:00:00,2.6,569,20.3,2021-07
2021-07-15 12:00:00,2.7,510,20.8,2021-07
2021-07-15 13:00:00,2.7,528,21.2,2021-07
2021-07-15 14:00:00,2.9,490,21.4,2021-07
2021-07-15 15:00:00,3.0,389,21.3,2021-07
2021-07-15 16:00:00,3.0,271,21.1,2021-07
2021-07-15 17:00:00,3.0,183,20.7,2021-07
2021-07-15 18:00:00,2.8,92,19.9,2021-07
2021-07-15 19:00:00,2.6,22,18.7,2021-07
2021-07-15 20:00:00,2.5,0,17.6,2021-07
2021-07-15 21:00:00,2.5,0,17.0,2021-07
2021-07-15 22:00:00,2.4,0,16.6,2021-07
2021-07-15 23:00:00,2.4,0,16.3,2021-07
2021-07-16 00:00:00,2.3,0,15.9,2021-07
2021-07-16 01:00:00,2.3,0,15.6,2021-07
2021-07-16 02:00:00,2.3,0,15.3,2021-07
2021-07-16 03:00:00,2.3,0,15.1,2021-07
2021-07-16 04:00:00,2.3,22,15.1,2021-07
2021-07-16 05:00:00,2.2,93,15.7,2021-07
2021-07-16 06:00:00,2.3,204,16.7,2021-07
2021-07-16 07:00:00,2.4,312,17.8,2021-07
2021-07-16 08:00:00,2.5,394,18.8,2021-07
2021-07-16 09:00:00,2.6,498,19.8,2021-07
2021-07-16 10:00:00,2.7,575,20.6,2021-07
2021-07-16 11:00:00,2.9,610,21.3,2021-07
2021-07-16 12:00:00,3.1,625,21.8,2021-07
2021-07-16 13:00:00,3.4,609,22.2,2021-07
2021-07-16 14:00:00,3.6,530,22.4,2021-07
2021-07-16 15:00:00,3.7,421,22.4,2021-07
2021-07-16 16:00:00,3.7,321,22.3,2021-07
2021-07-16 17:00:00,3.7,217,21.8,2021-07
2021-07-16 18:00:00,3.5,103,21.0,2021-07
2021-07-16 19:00:00,3.2,26,19.9,2021-07
2021-07-16 20:00:00,2.9,0,18.8,2021-07
2021-07-16 21:00:00,2.9,0,18.3,2021-07
2021-07-16 22:00:00,3.0,0,17.9,2021-07
2021-07-16 23:00:00,2.9,0,17.6,2021-07
2021-07-17 00:00:00,2.9,0,17.4,2021-07
2021-07-17 01:00:00,2.9,0,17.1,2021-07
2021-07-17 02:00:00,3.0,0,16.9,2021-07
2021-07-17 03:00:00,3.1,0,16.8,2021-07
2021-07-17 04:00:00,3.1,15,16.7,2021-07
2021-07-17 05:00:00,3.2,59,16.9,2021-07
2021-07-17 06:00:00,3.4,121,17.4,2021-07
2021-07-17 07:00:00,3.6,192,18.0,2021-07
2021-07-17 08:00:00,3.7,254,18.6,2021-07
2021-07-17 09:00:00,3.8,353,19.4,2021-07
2021-07-17 10:00:00,4.0,415,20.3,2021-07
2021-07-17 11:00:00,4.2,460,21.0,2021-07
2021-07-17 12:00:00,4.4,504,21.8,2021-07
2021-07-17 13:00:00,4.6,532,22.4,2021-07
2021-07-17 14:00:00,4.7,447,22.8,2021-07
2021-07-17 15:00:00,4.8,371,23.0,2021-07
2021-07-17 16:00:00,4.8,313,23.0,2021-07
2021-07-17 17:00:00,4.7,210,22.7,2021-07
2021-07-17 18:00:00,4.4,103,22.0,2021-07
2021-07-17 19:00:00,3.9,25,20.8,2021-07
2021-07-17 20:00:00,3.4,0,19.5,2021-07
2021-07-17 21:00:00,3.4,0,18.6,2021-07
2021-07-17 22:00:00,3.3,0,17.9,2021-07
2021-07-17 23:00:00,3.3,0,17.3,2021-07
2021-07-18 00:00:00,3.4,0,16.6,2021-07
2021-07-18 01:00:00,3.3,0,16.1,2021-07
2021-07-18 02:00:00,3.3,0,15.6,2021-07
2021-07-18 03:00:00,3.1,0,15.2,2021-07
2021-07-18 04:00:00,3.1,23,14.9,2021-07
2021-07-18 05:00:00,3.1,100,15.5,2021-07
2021-07-18 06:00:00,3.3,205,16.8,2021-07
2021-07-18 07:00:00,3.6,349,18.0,2021-07
2021-07-18 08:00:00,3.6,474,19.3,2021-07
2021-07-18 09:00:00,3.6,582,20.5,2021-07
2021-07-18 10:00:00,3.9,674,21.5,2021-07
2021-07-18 11:00:00,4.1,731,22.4,2021-07
2021-07-18 12:00:00,4.3,711,23.2,2021-07
2021-07-18 13:00:00,4.5,670,23.8,2021-07
2021-07-18 14:00:00,4.6,602,24.2,2021-07
2021-07-18 15:00:00,4.8,504,24.3,2021-07
2021-07-18 16:00:00,4.8,387,24.2,2021-07
2021-07-18 17:00:00,4.8,245,23.6,2021-07
2021-07-18 18:00:00,4.4,119,22.6,2021-07
2021-07-18 19:00:00,3.7,25,20.8,2021-07
2021-07-18 20:00:00,3.3,0,19.0,2021-07
2021-07-18 21:00:00,3.1,0,17.9,2021-07
2021-07-18 22:00:00,3.1,0,17.1,2021-07
2021-07-18 23:00:00,3.0,0,16.4,2021-07
2021-07-19 00:00:00,2.9,0,15.8,2021-07
2021-07-19 01:00:00,2.8,0,15.3,2021-07
2021-07-19 02:00:00,2.8,0,14.9,2021-07
2021-07-19 03:00:00,2.7,0,14.5,2021-07
2021-07-19 04:00:00,2.6,17,14.3,2021-07
2021-07-19 05:00:00,2.6,81,14.9,2021-07
2021-07-19 06:00:00,2.8,179,16.1,2021-07
2021-07-19 07:00:00,3.0,302,17.3,2021-07
2021-07-19 08:00:00,3.3,391,18.2,2021-07
2021-07-19 09:00:00,3.4,465,19.0,2021-07
2021-07-19 10:00:00,3.5,553,19.7,2021-07
2021-07-19 11:00:00,3.6,621,20.3,2021-07
2021-07-19 12:00:00,3.7,636,20.9,2021-07
2021-07-19 13:00:00,3.8,617,21.3,2021-07
2021-07-19 14:00:00,3.9,552,21.5,2021-07
2021-07-19 15:00:00,4.0,440,21.4,2021-07
2021-07-19 16:00:00,3.9,333,21.1,2021-07
2021-07-19 17:00:00,3.9,213,20.5,2021-07
2021-07-19 18:00:00,3.6,105,19.5,2021-07
2021-07-19 19:00:00,3.1,22,18.1,2021-07
2021-07-19 20:00:00,2.7,0,16.6,2021-07
2021-07-19 21:00:00,2.5,0,15.6,2021-07
2021-07-19 22:00:00,2.4,0,15.0,2021-07
2021-07-19 23:00:00,2.3,0,14.4,2021-07
2021-07-20 00:00:00,2.1,0,13.8,2021-07
2021-07-20 01:00:00,2.0,0,13.4,2021-07
2021-07-20 02:00:00,2.0,0,13.0,2021-07
2021-07-20 03:00:00,1.9,0,12.7,2021-07
2021-07-20 04:00:00,1.9,17,12.5,2021-07
2021-07-20 05:00:00,1.9,82,13.2,2021-07
2021-07-20 06:00:00,1.9,183,14.6,2021-07
2021-07-20 07:00:00,2.1,312,16.0,2021-07
2021-07-20 08:00:00,2.4,415,17.2,2021-07
2021-07-20 09:00:00,2.7,498,18.1,2021-07
2021-07-20 10:00:00,2.9,575,18.9,2021-07
2021-07-20 11:00:00,3.1,574,19.5,2021-07
2021-07-20 12:00:00,3.3,597,20.1,2021-07
2021-07-20 13:00:00,3.4,610,20.6,2021-07
2021-07-20 14:00:00,3.5,520,21.0,2021-07
2021-07-20 15:00:00,3.6,430,21.1,2021-07
2021-07-20 16:00:00,3.5,332,21.0,2021-07
2021-07-20 17:00:00,3.5,210,20.6,2021-07
2021-07-20 18:00:00,3.2,101,19.7,2021-07
2021-07-20 19:00:00,2.8,19,18.1,2021-07
2021-07-20 20:00:00,2.5,0,16.4,2021-07
2021-07-20 21:00:00,2.4,0,15.3,2021-07
2021-07-20 22:00:00,2.3,0,14.5,2021-07
2021-07-20 23:00:00,2.2,0,13.9,2021-07
2021-07-21 00:00:00,2.1,0,13.3,2021-07
2021-07-21 01:00:00,2.1,0,12.9,2021-07
2021-07-21 02:00:00,2.1,0,12.5,2021-07
2021-07-21 03:00:00,2.0,0,12.1,2021-07
2021-07-21 04:00:00,2.1,18,12.0,2021-07
2021-07-21 05:00:00,2.0,88,12.9,2021-07
2021-07-21 06:00:00,2.0,198,14.8,2021-07
2021-07-21 07:00:00,2.2,325,16.5,2021-07
2021-07-21 08:00:00,2.5,444,18.1,2021-07
2021-07-21 09:00:00,2.7,550,19.3,2021-07
2021-07-21 10:00:00,2.8,589,20.0,2021-07
2021-07-21 11:00:00,2.9,617,20.7,2021-07
2021-07-21 12:00:00,2.9,620,21.3,2021-07
2021-07-21 13:00:00,2.9,567,21.7,2021-07
2021-07-21 14:00:00,3.0,533,22.0,2021-07
2021-07-21 15:00:00,3.0,434,22.1,2021-07
2021-07-21 16:00:00,3.0,331,22.0,2021-07
2021-07-21 17:00:00,2.9,207,21.6,2021-07
2021-07-21 18:00:00,2.7,101,20.7,2021-07
2021-07-21 19:00:00,2.4,18,19.0,2021-07
2021-07-21 20:00:00,2.0,0,17.2,2021-07
2021-07-21 21:00:00,1.8,0,16.1,2021-07
2021-07-21 22:00:00,1.7,0,15.3,2021-07
2021-07-21 23:00:00,1.7,0,14.7,2021-07
2021-07-22 00:00:00,1.7,0,14.2,2021-07
2021-07-22 01:00:00,1.6,0,13.8,2021-07
2021-07-22 02:00:00,1.6,0,13.5,2021-07
2021-07-22 03:00:00,1.6,0,13.2,2021-07
2021-07-22 04:00:00,1.6,16,13.1,2021-07
2021-07-22 05:00:00,1.6,84,13.9,2021-07
2021-07-22 06:00:00,1.6,189,15.6,2021-07
2021-07-22 07:00:00,1.8,308,17.4,2021-07
2021-07-22 08:00:00,2.0,434,19.0,2021-07
2021-07-22 09:00:00,2.2,542,20.3,2021-07
2021-07-22 10:00:00,2.4,583,21.2,2021-07
2021-07-22 11:00:00,2.5,645,21.9,2021-07
2021-07-22 12:00:00,2.6,626,22.4,2021-07
2021-07-22 13:00:00,2.7,593,22.8,2021-07
2021-07-22 14:00:00,2.8,542,23.0,2021-07
2021-07-22 15:00:00,2.8,446,23.1,2021-07
2021-07-22 16:00:00,2.9,347,22.9,2021-07
2021-07-22 17:00:00,2.8,230,22.4,2021-07
2021-07-22 18:00:00,2.7,110,21.4,2021-07
2021-07-22 19:00:00,2.3,19,19.4,2021-07
2021-07-22 20:00:00,2.1,0,17.5,2021-07
2021-07-22 21:00:00,1.9,0,16.3,2021-07
2021-07-22 22:00:00,1.8,0,15.4,2021-07
2021-07-22 23:00:00,1.8,0,14.8,2021-07
2021-07-23 00:00:00,1.8,0,14.1,2021-07
2021-07-23 01:00:00,1.7,0,13.7,2021-07
2021-07-23 02:00:00,1.7,0,13.3,2021-07
2021-07-23 03:00:00,1.6,0,13.0,2021-07
2021-07-23 04:00:00,1.6,14,12.7,2021-07
2021-07-23 05:00:00,1.6,81,13.6,2021-07
2021-07-23 06:00:00,1.5,187,15.6,2021-07
2021-07-23 07:00:00,1.6,333,17.6,2021-07
2021-07-23 08:00:00,1.7,466,19.3,2021-07
2021-07-23 09:00:00,2.0,571,20.6,2021-07
2021-07-23 10:00:00,2.1,669,21.6,2021-07
2021-07-23 11:00:00,2.1,709,22.4,2021-07
2021-07-23 12:00:00,2.2,669,23.1,2021-07
2021-07-23 13:00:00,2.2,645,23.6,2021-07
2021-07-23 14:00:00,2.2,571,24.0,2021-07
2021-07-23 15:00:00,2.3,483,24.1,2021-07
2021-07-23 16:00:00,2.2,350,24.1,2021-07
2021-07-23 17:00:00,2.2,234,23.6,2021-07
2021-07-23 18:00:00,2.3,107,22.5,2021-07
2021-07-23 19:00:00,2.1,19,20.3,2021-07
2021-07-23 20:00:00,2.0,0,18.4,2021-07
2021-07-23 21:00:00,1.9,0,17.1,2021-07
2021-07-23 22:00:00,1.9,0,16.3,2021-07
2021-07-23 23:00:00,2.0,0,15.6,2021-07
2021-07-24 00:00:00,2.0,0,15.1,2021-07
2021-07-24 01:00:00,2.0,0,14.7,2021-07
2021-07-24 02:00:00,2.0,0,14.3,2021-07
2021-07-24 03:00:00,2.0,0,14.1,2021-07
2021-07-24 04:00:00,2.0,18,14.0,2021-07
2021-07-24 05:00:00,2.1,100,15.2,2021-07
2021-07-24 06:00:00,2.2,224,17.2,2021-07
2021-07-24 07:00:00,2.6,334,19.2,2021-07
2021-07-24 08:00:00,2.9,458,20.8,2021-07
2021-07-24 09:00:00,3.1,576,22.2,2021-07
2021-07-24 10:00:00,3.3,684,23.4,2021-07
2021-07-24 11:00:00,3.5,703,24.3,2021-07
2021-07-24 12:00:00,3.6,676,24.7,2021-07
2021-07-24 13:00:00,3.6,623,25.0,2021-07
2021-07-24 14:00:00,3.6,500,25.0,2021-07
2021-07-24 15:00:00,3.5,350,24.7,2021-07
2021-07-24 16:00:00,3.3,251,24.2,2021-07
2021-07-24 17:00:00,3.2,135,23.4,2021-07
2021-07-24 18:00:00,3.2,62,22.2,2021-07
2021-07-24 19:00:00,3.0,11,20.8,2021-07
2021-07-24 20:00:00,3.1,0,19.7,2021-07
2021-07-24 21:00:00,3.1,0,19.0,2021-07
2021-07-24 22:00:00,3.0,0,18.7,2021-07
2021-07-24 23:00:00,2.8,0,18.3,2021-07
2021-07-25 00:00:00,2.8,0,17.8,2021-07
2021-07-25 01:00:00,2.6,0,17.3,2021-07
2021-07-25 02:00:00,2.6,0,16.9,2021-07
2021-07-25 03:00:00,2.5,0,16.6,2021-07
2021-07-25 04:00:00,2.5,11,16.4,2021-07
2021-07-25 05:00:00,2.5,63,16.8,2021-07
2021-07-25 06:00:00,2.5,168,17.9,2021-07
2021-07-25 07:00:00,2.6,306,19.2,2021-07
2021-07-25 08:00:00,2.7,411,20.5,2021-07
2021-07-25 09:00:00,2.8,504,21.6,2021-07
2021-07-25 10:00:00,3.0,594,22.6,2021-07
2021-07-25 11:00:00,3.1,653,23.3,2021-07
2021-07-25 12:00:00,3.1,566,23.8,2021-07
2021-07-25 13:00:00,3.0,494,24.1,2021-07
2021-07-25 14:00:00,3.0,439,24.2,2021-07
2021-07-25 15:00:00,2.9,325,24.0,2021-07
2021-07-25 16:00:00,2.9,241,23.4,2021-07
2021-07-25 17:00:00,2.8,158,22.6,2021-07
2021-07-25 18:00:00,2.7,77,21.8,2021-07
2021-07-25 19:00:00,2.4,15,20.4,2021-07
2021-07-25 20:00:00,2.2,0,19.1,2021-07
2021-07-25 21:00:00,2.0,0,18.3,2021-07
2021-07-25 22:00:00,1.8,0,17.7,2021-07
2021-07-25 23:00:00,1.8,0,17.1,2021-07
2021-07-26 00:00:00,1.8,0,16.7,2021-07
2021-07-26 01:00:00,1.8,0,16.3,2021-07
2021-07-26 02:00:00,1.8,0,16.0,2021-07
2021-07-26 03:00:00,1.8,0,15.8,2021-07
2021-07-26 04:00:00,1.8,14,15.7,2021-07
2021-07-26 05:00:00,1.8,81,16.3,2021-07
2021-07-26 06:00:00,1.7,183,17.9,2021-07
2021-07-26 07:00:00,1.9,313,19.6,2021-07
2021-07-26 08:00:00,2.1,450,21.0,2021-07
2021-07-26 09:00:00,2.4,569,22.3,2021-07
2021-07-26 10:00:00,2.7,629,23.2,2021-07
2021-07-26 11:00:00,3.0,590,23.7,2021-07
2021-07-26 12:00:00,3.1,613,24.0,2021-07
2021-07-26 13:00:00,3.2,573,24.2,2021-07
2021-07-26 14:00:00,3.1,448,24.1,2021-07
2021-07-26 15:00:00,3.0,303,23.8,2021-07
2021-07-26 16:00:00,3.1,219,23.2,2021-07
2021-07-26 17:00:00,3.0,128,22.2,2021-07
2021-07-26 18:00:00,2.8,68,21.1,2021-07
2021-07-26 19:00:00,2.6,14,19.7,2021-07
2021-07-26 20:00:00,2.5,0,18.5,2021-07
2021-07-26 21:00:00,2.4,0,17.8,2021-07
2021-07-26 22:00:00,2.3,0,17.2,2021-07
2021-07-26 23:00:00,2.2,0,16.8,2021-07
2021-07-27 00:00:00,2.2,0,16.4,2021-07
2021-07-27 01:00:00,2.3,0,15.9,2021-07
2021-07-27 02:00:00,2.3,0,15.6,2021-07
2021-07-27 03:00:00,2.3,0,15.4,2021-07
2021-07-27 04:00:00,2.4,14,15.2,2021-07
2021-07-27 05:00:00,2.4,94,15.9,2021-07
2021-07-27 06:00:00,2.5,223,17.4,2021-07
2021-07-27 07:00:00,2.9,344,18.8,2021-07
2021-07-27 08:00:00,3.1,471,20.1,2021-07
2021-07-27 09:00:00,3.3,554,21.2,2021-07
2021-07-27 10:00:00,3.6,586,22.0,2021-07
2021-07-27 11:00:00,3.8,603,22.6,2021-07
2021-07-27 12:00:00,3.9,511,23.0,2021-07
2021-07-27 13:00:00,3.9,530,23.2,2021-07
2021-07-27 14:00:00,3.8,506,23.4,2021-07
2021-07-27 15:00:00,3.6,411,23.2,2021-07
2021-07-27 16:00:00,3.3,294,22.9,2021-07
2021-07-27 17:00:00,2.9,173,22.2,2021-07
2021-07-27 18:00:00,2.5,71,21.1,2021-07
2021-07-27 19:00:00,2.0,11,19.6,2021-07
2021-07-27 20:00:00,2.0,0,18.4,2021-07
2021-07-27 21:00:00,2.2,0,17.8,2021-07
2021-07-27 22:00:00,2.4,0,17.4,2021-07
2021-07-27 23:00:00,2.5,0,17.1,2021-07
2021-07-28 00:00:00,2.4,0,16.7,2021-07
2021-07-28 01:00:00,2.5,0,16.4,2021-07
2021-07-28 02:00:00,2.5,0,16.2,2021-07
2021-07-28 03:00:00,2.5,0,15.9,2021-07
2021-07-28 04:00:00,2.5,9,15.8,2021-07
2021-07-28 05:00:00,2.6,61,16.1,2021-07
2021-07-28 06:00:00,2.8,132,16.8,2021-07
2021-07-28 07:00:00,3.3,240,17.6,2021-07
2021-07-28 08:00:00,3.7,341,18.4,2021-07
2021-07-28 09:00:00,4.1,386,19.0,2021-07
2021-07-28 10:00:00,4.4,475,19.6,2021-07
2021-07-28 11:00:00,4.6,503,20.2,2021-07
2021-07-28 12:00:00,4.7,436,20.5,2021-07
2021-07-28 13:00:00,4.7,410,20.8,2021-07
2021-07-28 14:00:00,4.7,316,20.9,2021-07
2021-07-28 15:00:00,4.8,300,20.9,2021-07
2021-07-28 16:00:00,4.8,233,20.8,2021-07
2021-07-28 17:00:00,4.6,172,20.4,2021-07
2021-07-28 18:00:00,4.3,85,19.7,2021-07
2021-07-28 19:00:00,3.7,13,18.4,2021-07
2021-07-28 20:00:00,3.4,0,17.4,2021-07
2021-07-28 21:00:00,3.3,0,16.7,2021-07
2021-07-28 22:00:00,3.3,0,16.2,2021-07
2021-07-28 23:00:00,3.3,0,15.8,2021-07
2021-07-29 00:00:00,3.3,0,15.5,2021-07
2021-07-29 01:00:00,3.4,0,15.2,2021-07
2021-07-29 02:00:00,3.5,0,14.9,2021-07
2021-07-29 03:00:00,3.6,0,14.7,2021-07
2021-07-29 04:00:00,3.7,14,14.5,2021-07
2021-07-29 05:00:00,3.9,86,15.1,2021-07
2021-07-29 06:00:00,4.3,221,16.2,2021-07
2021-07-29 07:00:00,4.9,343,17.4,2021-07
2021-07-29 08:00:00,5.7,493,18.5,2021-07
