datetime,wind_speed,solar_radiation,temperature,date,day_of_week,time,month,nuclear_power,not_renewable,renewable,energy_price,total_energy_feeding
2020-02-06 19:00:00,2.9,0,1.9,2020-02-06,Thursday,19:00:00,2,8050.04825,57068.134000000005,16844.27825,43.63,81962.4605
2020-02-06 20:00:00,2.8,0,1.6,2020-02-06,Thursday,20:00:00,2,8059.49925,55003.713749999995,15895.09075,37.98,78958.30375
2020-02-06 21:00:00,2.7,0,1.3,2020-02-06,Thursday,21:00:00,2,8062.20925,52996.70275,14713.42425,37.66,75772.33625000001
2020-02-06 22:00:00,2.6,0,1.1,2020-02-06,Thursday,22:00:00,2,8057.5725,51577.5655,13842.669249999999,33.58,73477.80725
2020-02-06 23:00:00,2.5,0,1.0,2020-02-06,Thursday,23:00:00,2,8062.0365,49647.3405,13211.536,33.32,70920.913
2020-02-07 00:00:00,2.5,0,0.8,2020-02-07,Friday,00:00:00,2,8062.5715,49014.9855,12915.31575,32.18,69992.87275
2020-02-07 01:00:00,2.4,0,0.7,2020-02-07,Friday,01:00:00,2,8063.66375,47622.15325,12436.88825,32.03,68122.70525
2020-02-07 02:00:00,2.3,0,0.6,2020-02-07,Friday,02:00:00,2,8068.8330000000005,47272.0115,11808.61575,31.44,67149.46024999999
2020-02-07 03:00:00,2.2,0,0.4,2020-02-07,Friday,03:00:00,2,8071.52475,48872.530750000005,11224.37575,32.17,68168.43125
2020-02-07 04:00:00,2.1,0,0.3,2020-02-07,Friday,04:00:00,2,8070.19525,51624.899000000005,11226.31825,33.71,70921.4125
2020-02-07 05:00:00,1.9,0,0.2,2020-02-07,Friday,05:00:00,2,8067.060750000001,55258.452750000004,11366.937750000001,40.68,74692.45125
2020-02-07 06:00:00,1.9,0,0.1,2020-02-07,Friday,06:00:00,2,8062.998750000001,57800.630000000005,11897.2515,47.87,77760.88025
2020-02-07 07:00:00,1.9,14,0.1,2020-02-07,Friday,07:00:00,2,8066.61325,58192.019,14123.55125,56.96,80382.1835
2020-02-07 08:00:00,1.9,72,0.7,2020-02-07,Friday,08:00:00,2,8044.27175,55844.054000000004,18982.456,47.0,82870.78175
2020-02-07 09:00:00,2.1,147,1.8,2020-02-07,Friday,09:00:00,2,8061.60675,54898.30775,24242.95625,41.81,87202.87075
2020-02-07 10:00:00,2.4,203,2.9,2020-02-07,Friday,10:00:00,2,8045.2967499999995,53301.116,28093.23275,38.52,89439.6455
2020-02-07 11:00:00,2.8,243,3.8,2020-02-07,Friday,11:00:00,2,7954.438749999999,51920.216,28998.0815,37.78,88872.73625
2020-02-07 12:00:00,3.0,235,4.5,2020-02-07,Friday,12:00:00,2,7950.84925,50984.9265,28194.857,34.68,87130.63275
2020-02-07 13:00:00,3.1,208,5.0,2020-02-07,Friday,13:00:00,2,7945.21025,50028.46575,26590.583749999998,33.09,84564.25975
2020-02-07 14:00:00,3.2,159,5.2,2020-02-07,Friday,14:00:00,2,7933.772,49523.501000000004,23866.763,38.29,81324.036
2020-02-07 15:00:00,3.4,86,5.1,2020-02-07,Friday,15:00:00,2,7927.84575,50131.29925,21199.521500000003,39.08,79258.6665
2020-02-07 16:00:00,3.4,17,4.4,2020-02-07,Friday,16:00:00,2,7963.4125,51321.0865,21704.62175,40.96,80989.12075
2020-02-07 17:00:00,3.2,0,3.3,2020-02-07,Friday,17:00:00,2,8014.859,51521.1365,24993.208,39.93,84529.2035
2020-02-07 18:00:00,3.3,0,2.7,2020-02-07,Friday,18:00:00,2,8022.4605,50236.852,27187.17825,35.47,85446.49075
2020-02-07 19:00:00,3.4,0,2.2,2020-02-07,Friday,19:00:00,2,8034.9155,45159.45375,28606.34125,32.23,81800.7105
2020-02-07 20:00:00,3.5,0,1.8,2020-02-07,Friday,20:00:00,2,8021.858,39827.71075,29788.88775,27.93,77638.4565
2020-02-07 21:00:00,3.5,0,1.5,2020-02-07,Friday,21:00:00,2,7986.41125,37452.3525,29715.896500000003,27.35,75154.66025
2020-02-07 22:00:00,3.5,0,1.1,2020-02-07,Friday,22:00:00,2,8034.481,36127.47525,29899.17925,26.0,74061.1355
2020-02-07 23:00:00,3.5,0,0.8,2020-02-07,Friday,23:00:00,2,7920.924,33485.38175,29724.495,25.21,71130.80075
2020-02-08 00:00:00,3.4,0,0.4,2020-02-08,Saturday,00:00:00,2,7757.41525,30637.517,29434.260000000002,24.28,67829.19225
2020-02-08 01:00:00,3.4,0,0.1,2020-02-08,Saturday,01:00:00,2,7718.97125,29834.93275,29197.27175,23.98,66751.17575
2020-02-08 02:00:00,3.3,0,-0.1,2020-02-08,Saturday,02:00:00,2,7682.395,29579.37675,28802.75325,22.9,66064.525
2020-02-08 03:00:00,3.3,0,-0.3,2020-02-08,Saturday,03:00:00,2,7685.87925,29429.7225,28666.28675,21.75,65781.8885
2020-02-08 04:00:00,3.2,0,-0.5,2020-02-08,Saturday,04:00:00,2,7821.2225,29669.024250000002,28213.913249999998,20.12,65704.16
2020-02-08 05:00:00,3.2,0,-0.7,2020-02-08,Saturday,05:00:00,2,7939.351,30498.76725,28704.053,22.34,67142.17125
2020-02-08 06:00:00,3.2,0,-0.9,2020-02-08,Saturday,06:00:00,2,7968.90125,31886.7875,28827.692499999997,25.54,68683.38125
2020-02-08 07:00:00,3.1,23,-0.8,2020-02-08,Saturday,07:00:00,2,7966.7567500000005,33725.99625,31211.0765,28.05,72903.82949999999
2020-02-08 08:00:00,3.2,118,0.2,2020-02-08,Saturday,08:00:00,2,7967.0965,33623.706,34967.5155,29.07,76558.318
2020-02-08 09:00:00,3.4,206,1.8,2020-02-08,Saturday,09:00:00,2,7988.73825,33111.94225,37233.59675,26.87,78334.27725
2020-02-08 10:00:00,3.6,283,3.5,2020-02-08,Saturday,10:00:00,2,8018.351000000001,33085.83975,38401.681249999994,26.74,79505.872
2020-02-08 11:00:00,3.7,317,4.9,2020-02-08,Saturday,11:00:00,2,8000.703750000001,32603.10775,38049.48475,25.0,78653.29625
2020-02-08 12:00:00,3.7,311,6.0,2020-02-08,Saturday,12:00:00,2,7994.2,32385.3925,35721.8055,25.61,76101.39799999999
2020-02-08 13:00:00,3.6,255,6.7,2020-02-08,Saturday,13:00:00,2,8040.93975,32996.443,31679.754,26.8,72717.13675
2020-02-08 14:00:00,3.5,183,7.0,2020-02-08,Saturday,14:00:00,2,8037.9305,34359.69975,26195.1255,29.92,68592.75575
2020-02-08 15:00:00,3.3,91,6.8,2020-02-08,Saturday,15:00:00,2,8032.2715,35225.739,22485.38375,37.6,65743.39425
2020-02-08 16:00:00,3.1,17,5.9,2020-02-08,Saturday,16:00:00,2,8022.398,35476.74225,22997.030749999998,39.5,66496.171
2020-02-08 17:00:00,3.1,0,4.8,2020-02-08,Saturday,17:00:00,2,8025.27,35495.40775,25157.15525,41.3,68677.833
2020-02-08 18:00:00,3.2,0,4.2,2020-02-08,Saturday,18:00:00,2,7955.271,35121.8745,26728.2775,38.71,69805.423
2020-02-08 19:00:00,3.2,0,3.9,2020-02-08,Saturday,19:00:00,2,7934.29925,34083.12425,28471.23775,31.29,70488.66125
2020-02-08 20:00:00,3.3,0,3.7,2020-02-08,Saturday,20:00:00,2,7922.64625,32795.4685,29626.89375,26.84,70345.0085
2020-02-08 21:00:00,3.4,0,3.5,2020-02-08,Saturday,21:00:00,2,7933.362,31158.00775,29623.077250000002,27.39,68714.447
2020-02-08 22:00:00,3.4,0,3.4,2020-02-08,Saturday,22:00:00,2,8013.74175,27341.99025,29960.1815,26.4,65315.913499999995
2020-02-08 23:00:00,3.5,0,3.3,2020-02-08,Saturday,23:00:00,2,7803.62775,24050.3695,30839.3735,23.06,62693.37075
2020-02-09 00:00:00,3.6,0,3.2,2020-02-09,Sunday,00:00:00,2,7771.62275,22725.83025,31710.49425,14.93,62207.94725
2020-02-09 01:00:00,3.7,0,3.1,2020-02-09,Sunday,01:00:00,2,7789.133,22011.85425,32493.586499999998,12.8,62294.57375
2020-02-09 02:00:00,3.9,0,3.1,2020-02-09,Sunday,02:00:00,2,7558.1075,21887.31025,34175.9275,9.18,63621.34525
2020-02-09 03:00:00,4.0,0,3.1,2020-02-09,Sunday,03:00:00,2,7121.06225,21265.69625,35981.704,7.54,64368.4625
2020-02-09 04:00:00,4.3,0,3.2,2020-02-09,Sunday,04:00:00,2,6921.554,20365.43625,38564.75425,4.24,65851.7445
2020-02-09 05:00:00,4.5,0,3.2,2020-02-09,Sunday,05:00:00,2,6418.52975,19372.561999999998,41395.504,3.85,67186.59575000001
2020-02-09 06:00:00,4.8,0,3.2,2020-02-09,Sunday,06:00:00,2,5670.932,18527.64025,44247.151750000005,5.06,68445.724
2020-02-09 07:00:00,5.2,20,3.5,2020-02-09,Sunday,07:00:00,2,4910.01875,17675.264750000002,48436.805,1.72,71022.08850000001
2020-02-09 08:00:00,5.6,102,4.3,2020-02-09,Sunday,08:00:00,2,4765.36425,17470.09575,50550.10775,-0.07,72785.56775
2020-02-09 09:00:00,6.2,198,5.8,2020-02-09,Sunday,09:00:00,2,4344.1795,17052.436999999998,53844.52625,-4.94,75241.14275
2020-02-09 10:00:00,7.1,270,7.5,2020-02-09,Sunday,10:00:00,2,4183.889999999999,16813.23925,56058.244999999995,-3.81,77055.37425
2020-02-09 11:00:00,7.8,294,8.7,2020-02-09,Sunday,11:00:00,2,4057.635,16527.9325,56173.096,-8.8,76758.6635
2020-02-09 12:00:00,8.4,282,9.7,2020-02-09,Sunday,12:00:00,2,4300.26175,16772.23225,54730.49275,-16.95,75802.98675
2020-02-09 13:00:00,9.0,232,10.3,2020-02-09,Sunday,13:00:00,2,4425.429,17066.07325,52234.85725,-13.64,73726.35949999999
2020-02-09 14:00:00,9.3,148,10.6,2020-02-09,Sunday,14:00:00,2,4665.22775,17339.6875,50316.3125,-2.96,72321.22775
2020-02-09 15:00:00,9.4,68,10.6,2020-02-09,Sunday,15:00:00,2,5443.84075,18182.377,48594.16825,-0.1,72220.386
2020-02-09 16:00:00,9.6,11,10.3,2020-02-09,Sunday,16:00:00,2,5858.332,18729.787,49674.61075,0.52,74262.72975
2020-02-09 17:00:00,9.8,0,10.0,2020-02-09,Sunday,17:00:00,2,6177.47325,19025.3105,50347.687999999995,11.97,75550.47175
2020-02-09 18:00:00,10.2,0,10.1,2020-02-09,Sunday,18:00:00,2,6156.1865,18927.21125,50583.24125,5.22,75666.639
2020-02-09 19:00:00,10.4,0,10.2,2020-02-09,Sunday,19:00:00,2,6195.42025,18963.36625,46223.36875,-4.01,71382.15525
2020-02-09 20:00:00,10.5,0,10.2,2020-02-09,Sunday,20:00:00,2,6181.02025,18988.62425,45612.32725,-3.04,70781.97175
2020-02-09 21:00:00,10.4,0,10.3,2020-02-09,Sunday,21:00:00,2,6236.7465,18950.44725,44724.6915,-0.08,69911.88525
2020-02-09 22:00:00,10.4,0,10.3,2020-02-09,Sunday,22:00:00,2,6322.51025,19017.5745,44047.938,-4.1,69388.02275
2020-02-09 23:00:00,10.4,0,10.3,2020-02-09,Sunday,23:00:00,2,6452.31175,18912.337,43799.3965,-4.97,69164.04525
2020-02-10 00:00:00,10.6,0,10.3,2020-02-10,Monday,00:00:00,2,6443.6455000000005,18864.71775,43384.425,-15.89,68692.78825
2020-02-10 01:00:00,10.8,0,10.2,2020-02-10,Monday,01:00:00,2,6368.72275,18789.49925,43523.679749999996,-15.11,68681.90175
2020-02-10 02:00:00,10.7,0,9.9,2020-02-10,Monday,02:00:00,2,6440.656,18941.001,43948.068,-16.16,69329.725
2020-02-10 03:00:00,10.6,0,9.5,2020-02-10,Monday,03:00:00,2,6560.3395,19300.490250000003,44668.229,-14.93,70529.05875
2020-02-10 04:00:00,10.5,0,9.1,2020-02-10,Monday,04:00:00,2,6814.794,20565.35975,45231.2895,-2.0,72611.44325
2020-02-10 05:00:00,10.5,0,8.7,2020-02-10,Monday,05:00:00,2,7088.24975,22686.568,48959.5185,0.41,78734.33625
2020-02-10 06:00:00,10.4,0,8.3,2020-02-10,Monday,06:00:00,2,7395.21325,25750.807500000003,48991.8745,14.11,82137.89525
2020-02-10 07:00:00,10.5,11,7.9,2020-02-10,Monday,07:00:00,2,7503.666,26949.48025,49209.37325,21.38,83662.5195
2020-02-10 08:00:00,10.7,61,7.6,2020-02-10,Monday,08:00:00,2,7454.58375,26399.232500000002,51199.055,13.2,85052.87125
2020-02-10 09:00:00,10.9,116,7.3,2020-02-10,Monday,09:00:00,2,7281.1515,25745.81325,54585.19025,12.54,87612.155
2020-02-10 10:00:00,11.2,140,6.9,2020-02-10,Monday,10:00:00,2,7218.0914999999995,25577.7515,58363.726,12.57,91159.569
2020-02-10 11:00:00,11.4,200,6.7,2020-02-10,Monday,11:00:00,2,7186.47675,24750.13925,59835.55275,12.01,91772.16875
2020-02-10 12:00:00,11.6,205,6.7,2020-02-10,Monday,12:00:00,2,7219.55625,25104.78525,60109.89175,11.99,92434.23325
2020-02-10 13:00:00,11.5,180,6.7,2020-02-10,Monday,13:00:00,2,7228.145,25150.88425,60240.42075,11.98,92619.45
2020-02-10 14:00:00,11.3,143,6.7,2020-02-10,Monday,14:00:00,2,7194.8755,25257.7935,56315.1715,12.24,88767.8405
2020-02-10 15:00:00,10.8,84,6.4,2020-02-10,Monday,15:00:00,2,7210.88525,25659.77975,51447.9425,12.77,84318.60750000001
2020-02-10 16:00:00,9.8,18,6.1,2020-02-10,Monday,16:00:00,2,7293.762,26999.17175,49409.66425,23.14,83702.598
2020-02-10 17:00:00,8.8,0,5.6,2020-02-10,Monday,17:00:00,2,7238.0535,28381.13475,48499.2975,24.96,84118.48575
2020-02-10 18:00:00,7.9,0,5.4,2020-02-10,Monday,18:00:00,2,7220.31125,28502.696,47178.50125,25.69,82901.5085
2020-02-10 19:00:00,7.5,0,5.2,2020-02-10,Monday,19:00:00,2,7170.37925,26812.09225,46931.796,19.93,80914.2675
2020-02-10 20:00:00,7.4,0,5.0,2020-02-10,Monday,20:00:00,2,7149.07525,24754.49,46589.78625,12.47,78493.3515
2020-02-10 21:00:00,7.8,0,5.0,2020-02-10,Monday,21:00:00,2,7157.88625,23067.028,45574.9555,11.97,75799.86975
2020-02-10 22:00:00,8.2,0,5.0,2020-02-10,Monday,22:00:00,2,7163.593,21706.3045,46968.1755,4.86,75838.073
2020-02-10 23:00:00,8.6,0,4.9,2020-02-10,Monday,23:00:00,2,7093.266750000001,20558.32675,47648.53725,10.96,75300.13075
2020-02-11 00:00:00,8.9,0,4.5,2020-02-11,Tuesday,00:00:00,2,6807.48225,20373.692,48806.748999999996,4.83,75987.92324999999
2020-02-11 01:00:00,9.1,0,4.1,2020-02-11,Tuesday,01:00:00,2,6793.8795,20147.419,49813.22075,0.11,76754.51925
2020-02-11 02:00:00,9.4,0,3.7,2020-02-11,Tuesday,02:00:00,2,6837.43775,20309.48025,50569.89025,-0.08,77716.80825
2020-02-11 03:00:00,9.4,0,3.4,2020-02-11,Tuesday,03:00:00,2,6955.139,20579.00175,50478.74925,-1.86,78012.89
2020-02-11 04:00:00,9.2,0,3.3,2020-02-11,Tuesday,04:00:00,2,7220.1537499999995,21906.984,50407.471,1.39,79534.60875
2020-02-11 05:00:00,9.3,0,3.3,2020-02-11,Tuesday,05:00:00,2,7242.46525,24269.3625,52192.7665,11.68,83704.59425
2020-02-11 06:00:00,9.4,0,3.2,2020-02-11,Tuesday,06:00:00,2,7346.5635,26390.57375,52025.9705,14.95,85763.10775
2020-02-11 07:00:00,9.5,13,3.2,2020-02-11,Tuesday,07:00:00,2,7358.56425,27233.931,52547.162,14.95,87139.65725
2020-02-11 08:00:00,9.7,64,3.3,2020-02-11,Tuesday,08:00:00,2,7359.404,27336.37875,54812.261750000005,13.24,89508.0445
2020-02-11 09:00:00,10.0,135,3.7,2020-02-11,Tuesday,09:00:00,2,7357.64675,26954.0795,57432.6375,13.11,91744.36375
2020-02-11 10:00:00,10.2,176,4.1,2020-02-11,Tuesday,10:00:00,2,7341.5067500000005,26361.21525,59867.97375,13.0,93570.69575
2020-02-11 11:00:00,10.2,194,4.4,2020-02-11,Tuesday,11:00:00,2,7254.061,25224.24,60677.4185,12.85,93155.7195
2020-02-11 12:00:00,10.3,190,4.6,2020-02-11,Tuesday,12:00:00,2,7224.8255,24294.967,60429.7555,12.77,91949.54800000001
2020-02-11 13:00:00,10.3,165,4.7,2020-02-11,Tuesday,13:00:00,2,7232.527,24533.676,60007.4935,13.0,91773.6965
2020-02-11 14:00:00,10.1,117,4.6,2020-02-11,Tuesday,14:00:00,2,7247.112,24864.360249999998,57393.5265,12.94,89504.99875
2020-02-11 15:00:00,9.8,80,4.3,2020-02-11,Tuesday,15:00:00,2,7316.13825,25424.23425,53521.526249999995,13.67,86261.89875
2020-02-11 16:00:00,9.5,19,3.8,2020-02-11,Tuesday,16:00:00,2,7325.68425,27123.051,51617.67525,23.98,86066.4105
2020-02-11 17:00:00,9.0,0,3.3,2020-02-11,Tuesday,17:00:00,2,7350.9805,28091.18175,51265.0725,24.55,86707.23475
2020-02-11 18:00:00,8.6,0,3.0,2020-02-11,Tuesday,18:00:00,2,7342.04425,27918.69825,50909.139500000005,24.54,86169.88200000001
2020-02-11 19:00:00,8.4,0,2.7,2020-02-11,Tuesday,19:00:00,2,7285.576,25823.934,50657.28125,12.94,83766.79125000001
2020-02-11 20:00:00,8.4,0,2.5,2020-02-11,Tuesday,20:00:00,2,7249.16425,24510.0395,49887.5775,12.22,81646.78125
2020-02-11 21:00:00,8.2,0,2.3,2020-02-11,Tuesday,21:00:00,2,7269.491,23025.79675,47863.4035,12.04,78158.69125
2020-02-11 22:00:00,8.4,0,2.2,2020-02-11,Tuesday,22:00:00,2,7279.192,21848.67225,47961.907250000004,7.1,77089.7715
2020-02-11 23:00:00,8.4,0,2.2,2020-02-11,Tuesday,23:00:00,2,7323.78225,21480.48825,48472.399000000005,3.12,77276.6695
2020-02-12 00:00:00,8.3,0,2.2,2020-02-12,Wednesday,00:00:00,2,7253.73325,20844.541250000002,48455.10275,0.88,76553.37725
2020-02-12 01:00:00,8.3,0,2.2,2020-02-12,Wednesday,01:00:00,2,7259.82275,20617.49025,48199.244,0.07,76076.557
2020-02-12 02:00:00,8.1,0,2.2,2020-02-12,Wednesday,02:00:00,2,7267.49875,20642.62525,48460.97175,0.08,76371.09575000001
2020-02-12 03:00:00,8.2,0,2.2,2020-02-12,Wednesday,03:00:00,2,7293.647,20912.1045,48744.506499999996,5.29,76950.258
2020-02-12 04:00:00,8.1,0,2.2,2020-02-12,Wednesday,04:00:00,2,7289.9752499999995,22872.34025,48774.41675,12.94,78936.73225
2020-02-12 05:00:00,8.1,0,2.2,2020-02-12,Wednesday,05:00:00,2,7345.76125,26041.82175,49346.29225,20.93,82733.87525
2020-02-12 06:00:00,8.2,0,2.2,2020-02-12,Wednesday,06:00:00,2,7404.77175,28794.60775,49246.76875,34.24,85446.14825
2020-02-12 07:00:00,8.2,17,2.2,2020-02-12,Wednesday,07:00:00,2,7382.3555,29113.531,51229.95075,32.01,87725.83725
2020-02-12 08:00:00,8.3,73,2.5,2020-02-12,Wednesday,08:00:00,2,7385.08225,27387.527000000002,54365.0745,24.17,89137.68375
2020-02-12 09:00:00,8.6,123,2.9,2020-02-12,Wednesday,09:00:00,2,7402.20475,26302.24525,56886.50025,22.31,90590.95025
2020-02-12 10:00:00,8.9,172,3.5,2020-02-12,Wednesday,10:00:00,2,7394.741,26112.39,58166.7215,17.9,91673.85250000001
2020-02-12 11:00:00,9.2,176,3.9,2020-02-12,Wednesday,11:00:00,2,7398.98525,25734.20675,57864.50925,13.69,90997.70125
2020-02-12 12:00:00,9.3,199,4.2,2020-02-12,Wednesday,12:00:00,2,7452.394,25801.442499999997,57201.599,14.02,90455.4355
2020-02-12 13:00:00,9.2,183,4.4,2020-02-12,Wednesday,13:00:00,2,7390.80625,25825.45825,54619.22225,13.88,87835.48675
2020-02-12 14:00:00,8.9,146,4.4,2020-02-12,Wednesday,14:00:00,2,7423.99625,27617.65075,51868.885500000004,22.98,86910.5325
2020-02-12 15:00:00,8.5,86,4.2,2020-02-12,Wednesday,15:00:00,2,7368.2025,29390.675750000002,47732.036250000005,27.87,84490.9145
2020-02-12 16:00:00,7.8,21,3.8,2020-02-12,Wednesday,16:00:00,2,7404.52175,30966.28475,46104.916,31.2,84475.7225
2020-02-12 17:00:00,7.0,0,3.2,2020-02-12,Wednesday,17:00:00,2,7408.22375,31592.68975,45358.158500000005,37.45,84359.072
2020-02-12 18:00:00,6.6,0,2.9,2020-02-12,Wednesday,18:00:00,2,7397.628,31697.70475,44638.229999999996,33.19,83733.56275000001
2020-02-12 19:00:00,6.3,0,2.7,2020-02-12,Wednesday,19:00:00,2,7508.5925,31256.90625,44373.966,31.23,83139.46475
2020-02-12 20:00:00,6.2,0,2.4,2020-02-12,Wednesday,20:00:00,2,7513.847,30761.3105,43696.0495,26.53,81971.207
2020-02-12 21:00:00,6.0,0,2.2,2020-02-12,Wednesday,21:00:00,2,7468.864,29669.6935,42017.704750000004,24.16,79156.26225
2020-02-12 22:00:00,5.8,0,2.1,2020-02-12,Wednesday,22:00:00,2,7536.688,27448.545,41200.07075,16.93,76185.30374999999
2020-02-12 23:00:00,5.4,0,1.9,2020-02-12,Wednesday,23:00:00,2,7450.0645,27533.94,40181.1065,25.53,75165.111
2020-02-13 00:00:00,5.2,0,1.8,2020-02-13,Thursday,00:00:00,2,7533.64375,27388.14625,38900.20275,25.91,73821.99275
2020-02-13 01:00:00,5.0,0,1.6,2020-02-13,Thursday,01:00:00,2,7536.06575,27311.379500000003,37472.04925,24.37,72319.4945
2020-02-13 02:00:00,4.8,0,1.4,2020-02-13,Thursday,02:00:00,2,7518.9487500000005,27482.2015,35535.272,24.31,70536.42225
2020-02-13 03:00:00,4.6,0,1.0,2020-02-13,Thursday,03:00:00,2,7542.1447499999995,28464.393,32862.90375,22.8,68869.4415
2020-02-13 04:00:00,4.3,0,0.7,2020-02-13,Thursday,04:00:00,2,7691.5285,30404.019,30874.047749999998,26.41,68969.59525
2020-02-13 05:00:00,4.0,0,0.5,2020-02-13,Thursday,05:00:00,2,7748.91175,35647.920750000005,29837.997,39.37,73234.8295
2020-02-13 06:00:00,4.0,0,0.4,2020-02-13,Thursday,06:00:00,2,7804.40275,38597.81575,30557.455,58.88,76959.6735
2020-02-13 07:00:00,4.0,30,0.4,2020-02-13,Thursday,07:00:00,2,7927.4482499999995,39390.26075,32827.62375,53.48,80145.33275
2020-02-13 08:00:00,4.1,110,1.1,2020-02-13,Thursday,08:00:00,2,8059.8592499999995,39788.135500000004,37077.3455,48.17,84925.34025000001
2020-02-13 09:00:00,4.5,180,2.1,2020-02-13,Thursday,09:00:00,2,8056.9725,39013.42725,40381.1475,40.5,87451.54725
2020-02-13 10:00:00,4.9,211,3.0,2020-02-13,Thursday,10:00:00,2,8043.567,38396.22975,43377.8915,38.13,89817.68824999999
2020-02-13 11:00:00,5.4,208,3.8,2020-02-13,Thursday,11:00:00,2,8037.388,37845.09675,44673.31625,36.94,90555.80099999999
2020-02-13 12:00:00,5.8,181,4.3,2020-02-13,Thursday,12:00:00,2,7987.16325,35962.92075,44693.0495,35.97,88643.1335
2020-02-13 13:00:00,5.9,120,4.5,2020-02-13,Thursday,13:00:00,2,7985.061250000001,36906.62175,42887.564249999996,35.73,87779.24725
2020-02-13 14:00:00,5.9,71,4.5,2020-02-13,Thursday,14:00:00,2,8020.44825,37973.62025,40848.33175,36.02,86842.40024999999
2020-02-13 15:00:00,5.8,39,4.4,2020-02-13,Thursday,15:00:00,2,8017.716,39186.6025,37996.494,37.76,85200.8125
2020-02-13 16:00:00,5.7,9,4.3,2020-02-13,Thursday,16:00:00,2,8018.236,40451.73525,35229.22,43.0,83699.19125
2020-02-13 17:00:00,5.5,0,3.9,2020-02-13,Thursday,17:00:00,2,8021.9105,41140.154500000004,32513.564250000003,53.03,81675.62925
2020-02-13 18:00:00,5.2,0,3.8,2020-02-13,Thursday,18:00:00,2,8022.71275,40869.2675,29757.0615,44.83,78649.04175
2020-02-13 19:00:00,5.2,0,3.8,2020-02-13,Thursday,19:00:00,2,8030.56425,39939.776,26375.43825,41.96,74345.7785
2020-02-13 20:00:00,5.0,0,3.8,2020-02-13,Thursday,20:00:00,2,8031.9915,39308.04025,23386.47775,39.53,70726.5095
2020-02-13 21:00:00,4.8,0,3.8,2020-02-13,Thursday,21:00:00,2,8025.4775,38605.978500000005,21744.46,37.93,68375.91600000001
2020-02-13 22:00:00,4.7,0,3.8,2020-02-13,Thursday,22:00:00,2,8009.285,36978.65875,21070.20825,31.57,66058.152
2020-02-13 23:00:00,4.4,0,3.8,2020-02-13,Thursday,23:00:00,2,8020.64325,35246.54825,20276.754999999997,27.36,63543.946500000005
2020-02-14 00:00:00,4.4,0,3.8,2020-02-14,Friday,00:00:00,2,8011.0895,34831.115,20331.693,27.09,63173.8975
2020-02-14 01:00:00,4.4,0,3.8,2020-02-14,Friday,01:00:00,2,8031.004,34581.39475,20849.69375,27.0,63462.0925
2020-02-14 02:00:00,4.3,0,3.9,2020-02-14,Friday,02:00:00,2,8031.9515,35121.10525,20629.5885,25.03,63782.64525
2020-02-14 03:00:00,4.3,0,3.8,2020-02-14,Friday,03:00:00,2,8030.109,36842.66225,20832.797,26.2,65705.56825
2020-02-14 04:00:00,4.2,0,3.8,2020-02-14,Friday,04:00:00,2,8034.93575,38983.26025,20674.341249999998,27.04,67692.53725
2020-02-14 05:00:00,4.2,0,3.8,2020-02-14,Friday,05:00:00,2,8049.13575,43608.62375,20697.409,38.3,72355.1685
2020-02-14 06:00:00,4.1,0,3.8,2020-02-14,Friday,06:00:00,2,8054.84775,46291.83175,19799.46075,44.86,74146.14025
2020-02-14 07:00:00,4.1,13,3.9,2020-02-14,Friday,07:00:00,2,8058.96425,46525.95575,19498.93325,56.74,74083.85325
2020-02-14 08:00:00,4.0,54,4.1,2020-02-14,Friday,08:00:00,2,8059.187,46615.117,20596.489,49.39,75270.793
2020-02-14 09:00:00,4.0,98,4.6,2020-02-14,Friday,09:00:00,2,8059.68175,46447.557,21724.165,43.93,76231.40375
2020-02-14 10:00:00,4.2,138,5.1,2020-02-14,Friday,10:00:00,2,8055.81025,45499.87,22686.045000000002,41.44,76241.72525
2020-02-14 11:00:00,4.3,159,5.5,2020-02-14,Friday,11:00:00,2,8050.7585,44948.847,23231.79525,39.28,76231.40075
2020-02-14 12:00:00,4.3,154,5.8,2020-02-14,Friday,12:00:00,2,8050.686,44766.603,23024.15925,37.19,75841.44825
2020-02-14 13:00:00,4.3,138,6.0,2020-02-14,Friday,13:00:00,2,8052.006,45091.56825,21640.9625,36.98,74784.53675
2020-02-14 14:00:00,4.2,112,6.1,2020-02-14,Friday,14:00:00,2,8051.381,45136.718250000005,19617.408499999998,37.88,72805.50775
2020-02-14 15:00:00,3.9,64,6.0,2020-02-14,Friday,15:00:00,2,8044.2895,45283.95675,17629.583749999998,39.25,70957.83
2020-02-14 16:00:00,3.4,19,5.7,2020-02-14,Friday,16:00:00,2,8048.788500000001,45987.75075,16809.26525,42.5,70845.8045
2020-02-14 17:00:00,3.0,0,5.2,2020-02-14,Friday,17:00:00,2,8045.5715,46587.432,18171.53525,43.61,72804.53875
2020-02-14 18:00:00,2.8,0,4.8,2020-02-14,Friday,18:00:00,2,7982.00425,45315.7165,19689.3815,39.31,72987.10225
2020-02-14 19:00:00,2.8,0,4.4,2020-02-14,Friday,19:00:00,2,8023.52775,41883.13875,21249.84225,33.86,71156.50875
2020-02-14 20:00:00,2.9,0,4.1,2020-02-14,Friday,20:00:00,2,8028.01225,36989.81475,22969.085,28.35,67986.912
2020-02-14 21:00:00,3.0,0,3.9,2020-02-14,Friday,21:00:00,2,8023.52775,35197.1335,24319.51975,27.05,67540.181
